start_time=2026-06-30T21:25:29+08:00
variant=proposed_wo_lane seed=1 root=outputs/tuned_ablation_wo_lane_nenv16_seed1_1m timesteps=1000000 horizon=1500 n_envs=16 episodes=50 device=cuda extra_args=--ent-coef 0.01 --reward-ttc 6 --reward-cost 50 --reward-overspeed 3 --reward-target-speed 18 --reward-progress 40 --reward-success-bonus 55 --reward-crash-penalty 120 --reward-out-of-road-penalty 150 --reward-ttc-threshold 12 --stage2-success 0.50 --stage2-cost 0.25 --demote-cost 0.35
/home/aaa/data/qj/stable-baselines3-master/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
Using cuda device
Logging to outputs/tuned_ablation_wo_lane_nenv16_seed1_1m/runs/proposed_wo_lane_ppo_s1/tensorboard/proposed_wo_lane_ppo_s1_1
------------------------------------
| paper/                |          |
|    accel_variation    | 0.824    |
|    base_reward        | 6.21     |
|    collision          | 0        |
|    crash_object       | 0        |
|    crash_vehicle      | 0        |
|    episode_cost       | 0        |
|    episode_length     | 600      |
|    jerk               | 0.652    |
|    lane_deviation     | 0.0764   |
|    max_lane_deviation | 0.183    |
|    mean_speed_kmh     | 0.695    |
|    min_ttc            | nan      |
|    out_of_road        | 0        |
|    route_completion   | 0.109    |
|    shaped_reward      | -91.6    |
|    steering_variation | 0.831    |
|    success            | 0        |
|    ttc_risk           | 0        |
| rollout/              |          |
|    ep_len_mean        | 600      |
|    ep_rew_mean        | -92.7    |
|    success_rate       | 0        |
| time/                 |          |
|    fps                | 2404     |
|    iterations         | 1        |
|    time_elapsed       | 6        |
|    total_timesteps    | 16384    |
------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0.0333      |
|    window_route_completion | 0.118       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.803       |
|    base_reward             | 7.94        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.645       |
|    lane_deviation          | 0.133       |
|    max_lane_deviation      | 0.244       |
|    mean_speed_kmh          | 0.798       |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.106       |
|    shaped_reward           | -88.2       |
|    steering_variation      | 0.822       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 596         |
|    ep_rew_mean             | -93.4       |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2191        |
|    iterations              | 2           |
|    time_elapsed            | 14          |
|    total_timesteps         | 32768       |
| train/                     |             |
|    approx_kl               | 0.009832112 |
|    clip_fraction           | 0.151       |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.82       |
|    explained_variance      | -0.00278    |
|    learning_rate           | 0.0003      |
|    loss                    | 0.0607      |
|    n_updates               | 10          |
|    policy_gradient_loss    | -0.0134     |
|    std                     | 0.988       |
|    value_loss              | 0.2         |
--------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0.0333      |
|    window_route_completion | 0.157       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.784       |
|    base_reward             | 9.84        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.624       |
|    lane_deviation          | 0.279       |
|    max_lane_deviation      | 0.627       |
|    mean_speed_kmh          | 1.07        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.149       |
|    shaped_reward           | -77.9       |
|    steering_variation      | 0.809       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 594         |
|    ep_rew_mean             | -92         |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2055        |
|    iterations              | 3           |
|    time_elapsed            | 23          |
|    total_timesteps         | 49152       |
| train/                     |             |
|    approx_kl               | 0.011921475 |
|    clip_fraction           | 0.162       |
