start_time=2026-06-30T20:36:12+08:00
variant=proposed_wo_ttc seed=1 root=outputs/tuned_ablation_wo_ttc_nenv16_seed1_1m timesteps=1000000 horizon=1500 n_envs=16 episodes=50 device=cuda extra_args=--ent-coef 0.01 --reward-lane 1.0 --reward-cost 50 --reward-overspeed 3 --reward-target-speed 18 --reward-progress 40 --reward-success-bonus 55 --reward-crash-penalty 120 --reward-out-of-road-penalty 150 --reward-ttc-threshold 12 --stage2-success 0.50 --stage2-cost 0.25 --demote-cost 0.35
/home/aaa/data/qj/stable-baselines3-master/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
Using cuda device
Logging to outputs/tuned_ablation_wo_ttc_nenv16_seed1_1m/runs/proposed_wo_ttc_ppo_s1/tensorboard/proposed_wo_ttc_ppo_s1_1
------------------------------------
| paper/                |          |
|    accel_variation    | 0.824    |
|    base_reward        | 6.21     |
|    collision          | 0        |
|    crash_object       | 0        |
|    crash_vehicle      | 0        |
|    episode_cost       | 0        |
|    episode_length     | 600      |
|    jerk               | 0.652    |
|    lane_deviation     | 0.0764   |
|    max_lane_deviation | 0.183    |
|    mean_speed_kmh     | 0.695    |
|    min_ttc            | nan      |
|    out_of_road        | 0        |
|    route_completion   | 0.109    |
|    shaped_reward      | -96.4    |
|    steering_variation | 0.831    |
|    success            | 0        |
|    ttc_risk           | 0        |
| rollout/              |          |
|    ep_len_mean        | 600      |
|    ep_rew_mean        | -105     |
|    success_rate       | 0        |
| time/                 |          |
|    fps                | 2645     |
|    iterations         | 1        |
|    time_elapsed       | 6        |
|    total_timesteps    | 16384    |
------------------------------------
-------------------------------------------
| curriculum/                |            |
|    stage                   | 0          |
|    window_cost             | 0          |
|    window_route_completion | 0.112      |
|    window_success          | 0          |
| paper/                     |            |
|    accel_variation         | 0.817      |
|    base_reward             | 7.41       |
|    collision               | 0          |
|    crash_object            | 0          |
|    crash_vehicle           | 0          |
|    episode_cost            | 0          |
|    episode_length          | 600        |
|    jerk                    | 0.646      |
|    lane_deviation          | 0.211      |
|    max_lane_deviation      | 0.422      |
|    mean_speed_kmh          | 0.746      |
|    min_ttc                 | nan        |
|    out_of_road             | 0          |
|    route_completion        | 0.137      |
|    shaped_reward           | -122       |
|    steering_variation      | 0.828      |
|    success                 | 0          |
|    ttc_risk                | 0          |
| rollout/                   |            |
|    ep_len_mean             | 600        |
|    ep_rew_mean             | -117       |
|    success_rate            | 0          |
| time/                      |            |
|    fps                     | 2303       |
|    iterations              | 2          |
|    time_elapsed            | 14         |
|    total_timesteps         | 32768      |
| train/                     |            |
|    approx_kl               | 0.00706329 |
|    clip_fraction           | 0.0962     |
|    clip_range              | 0.2        |
|    entropy_loss            | -2.83      |
|    explained_variance      | 0.00443    |
|    learning_rate           | 0.0003     |
|    loss                    | 0.148      |
|    n_updates               | 10         |
|    policy_gradient_loss    | -0.00612   |
|    std                     | 0.994      |
|    value_loss              | 0.488      |
-------------------------------------------
---------------------------------------------
| curriculum/                |              |
|    stage                   | 0            |
|    window_cost             | 0.0333       |
|    window_route_completion | 0.127        |
|    window_success          | 0            |
| paper/                     |              |
|    accel_variation         | 0.834        |
|    base_reward             | 5.15         |
|    collision               | 0            |
|    crash_object            | 0            |
|    crash_vehicle           | 0            |
|    episode_cost            | 0            |
|    episode_length          | 600          |
|    jerk                    | 0.654        |
|    lane_deviation          | 0.38         |
|    max_lane_deviation      | 0.841        |
|    mean_speed_kmh          | 0.908        |
|    min_ttc                 | nan          |
|    out_of_road             | 0            |
|    route_completion        | 0.126        |
|    shaped_reward           | -212         |
|    steering_variation      | 0.811        |
|    success                 | 0            |
|    ttc_risk                | 0            |
| rollout/                   |              |
|    ep_len_mean             | 600          |
|    ep_rew_mean             | -140         |
|    success_rate            | 0            |
| time/                      |              |
|    fps                     | 2150         |
|    iterations              | 3            |
|    time_elapsed            | 22           |
|    total_timesteps         | 49152        |
| train/                     |              |
|    approx_kl               | 0.0034069596 |
|    clip_fraction           | 0.0244       |
